text,is_generated
" Hvis du forestiller dig en robot, der har lært at cykle, så vil den ikke også kunne lære at spille fodbold. Det ville kræve to systemer, som man skulle switche mellem afhængig af opgaven. Det samme system ville ikke kunne lære begge dele på en gang. ",0
"Precht går også moralfilosofisk til fantasierne om menneskelig kunstig intelligens og overmenneskefantasierne om en ny transhumanisme. Menneskelig moral er i hans øjne nemlig altid kontekstbundet og intuitivt medbestemt af vores følelser. Fornuft alene skaber ingen moral, skriver han. Moral uden subjektivitet er ingen moral, og subjektivitet uden moral er ingen subjektivitet. ",0
"Også i Danmark har befolkningen vokseværk. I år 1800 var vi knap 1 million danskere. I dag er vi næsten 6 millioner. Og frem mod 2070 vil antallet ifølge Danmarks Statistik stige til knap 6,6 millioner. ",0
" Vi bliver nødt til at vænne os til et helt andet vækstniveau. Og samtidig skal vi håndtere alle de problemer, som uligheden og den aldrende befolkning udgør, siger Robert J. Gordon.",0
"I HBO s successerie Westworld rejser den forvirrede unge fyr William og hans kække svoger ind i en westernforlystelsespark, hvor man kan slå sig løs mellem menneskelignende cowboyrobotter, som var man tilbage i 1860 ernes USA.",0
"Transhumanisme er en intellektuel bevægelse, der tog fart i slutningen af 90 erne. Den sværger til, at mennesket skal stræbe til det yderste efter at bruge videnskab og teknologi til at forbedre både sine kognitive og fysiske egenskaber.",0
"Samtidig tog Dolores det sidste skridt ind i menneskeliggørelsen ved til en stor fejring af Westworld at skyde Robert, mens en hær af værter stod klar til at gøre det samme med de øvrige tilstedeværende mennesker.",0
Jeg forsøger selv at undgå ukritisk brug af begrebet kunstig intelligens i den offentlige debat. For det første fordi det er techindustriens eget markedsføringsord; for det andet fordi det komplicerer vores forståelse af teknologien og risikerer at fremme ansvarsfrihed; og for det tredje fordi det tydeligvis i sig selv er egnet til at fremkalde diffus frygt. Prøv en måned gratis. Klik her Allerede abonnent? Log ind her,0
"I dybet af vores digitale æra, hvor algoritmer og menneskeskabte neurale netværk afspejler og nogle gange overhaler vores egen kognitive evne, står spørgsmålet brændende: er vi vidner til en ny form for tænkning, eller blot en avanceret simulering heraf?",1
"Ex Machina har en del til fælles med Blade Runner og A.I. Artificial Intelligence, fordi den bevæger sig ind i spændingsfeltet mellem menneske og maskine, og filmen ender på sin vis med at forklare, hvordan det kan gå så galt i Terminator og The Matrix. Mennesket vil gerne lege Gud, men kan ikke finde ud af at respektere de væsener, det skaber.",0
Tiden kalder på filosofisk refleksion og kritisk bevidsthed. Måske var det på tide at give de foragtede og forsømte humanistiske fag en renæssance som modvægt til fordummende benovelse over teknologiens mirakler. Få ubegrænset adgang med et digitalt abonnement. Prøv en måned gratis. Prøv nu Er du abonnent? Log ind her,0
"Vi skal tale om den ind til nu lille mulighed for, at en art maskinel intelligens stikker af fra os og bliver ukontrollabel. Peter Svarre finder det ikke særligt sandsynligt, men vi må investere tid og alvor i udfordringen, fordi konsekvenserne er uoverskuelige.",0
"Vi må acceptere, at vi ikke får fordums vækstrater igen, og at superrobotterne ikke kommer og redder dagen. Og så må vi fokusere på de problemer, vi har inden for rammerne af det nuværende.",0
"Og et andet kritikpunkt lyder, at Datatilsynet allerede nu er hårdt presset af opgaver. Tilsynet modtager 150 anmeldelser om databrud hver uge, som i et debatindlæg i Altinget formodes kun at være toppen af isbjerget , hvilket er langt flere end for bare få år siden, fortæller Anette Høyrup, chefjurist i Forbrugerrådet Tænk og medlem af Dataetisk Råd.",0
"""I et vissent hjørne af samfundsdebatten står spørgsmålet om kunstig intelligens og overtager vores jobs, vores beslutninger og snart også vores stemme. En ekspert på området udtrykte det således: 'Vi skal passe på, at vores begejstring for teknologi ikke bliver til blind tillid.'""",1
"Imens har Ruslands præsident, Vladimir Putin, været på et nyt besøg på et militært kommandocenter i den russiske by Rostov tæt ved grænsen til Ukraine. Med sig havde han forsvarsminister Sergej Sjojgu og den russiske stabschef, Valerij Gerasimov. Det oplyser Putins talsmand fredag.",0
"Mens det indsamlede beløb i år er mindre end sidste år, ligger det nogenlunde på niveau med indsamlingen i 2021. Her blev der samlet lidt mere end 11 millioner kroner ind.",0
"Hvis du har lyst til og tør afprøve dine egne evner til at adskille mellem menneske- og computerskrevne digte, kan du gøre det på hjemmesiden: botpoet.com.",0
"Det gør den, fordi den ikke har en grundlæggende forståelse for, hvad den er i gang med at skrive. Det kommer blandt andet til udtryk, mens den er i gang med at skrive det Yahya Hassan-inspirerede digt. Her går den lige pludselig i en helt ny retning og slutter digtet af med følgende sætning:",0
"Algoritmerne er dog ikke det eneste problem i forhold til radikalisering og polarisering på nettet, slår Escherich fast. For ud over det tekniske spørgsmål om, hvordan algoritmer skal prioritere indhold, ligger der også et væsentligt adfærdspsykologisk aspekt. Mennesket er også selv tilbøjeligt til at søge sammen med ligesindede, og dermed er vi også selv med til at skabe de ekkokamre, vi havner i.",0
"Var det ikke for en utroligt velskrevet artikel af Robert Kolker i The New York Times, havde ingen opdaget et herligt litterært drama, der den sidste tid er gået internettet rundt. ",0
" Der findes mange problemer, hvor man vil være grundlæggende ligeglad med, hvordan den eller det, der hjælper dig, kommer frem til sin løsning. Men i andre tilfælde vil man være ret interesseret i at vide præcist, hvordan der er blevet ræsonneret frem til løsningen. Medicinsk diagnosticering er et godt eksempel. Hvis en læge siger til dig, at du skal have amputeret begge ben, kan det nok godt være, at du vil have en anden mening til at begynde med. Det er ikke sikkert, at du er tilfreds med at vide, at lægen har ret i 72 procent af tilfældene, og sådan er det jo lidt med nogle dele af kunstig intelligens, fortæller Anders Kofod-Petersen.",0
"Mange af os har en robotstøvsuger eller en robotplæneklipper, og de første forsigtige førerløse busser begynder at køre rundt i afgrænsede trafikale områder i Danmark. Og endelig: I den Nationale Strategi for Kunstig Intelligens, udformet af den daværende regering i marts 2019, beskrives et signaturprojekt, som går ud på at bruge kunstig intelligens til at analysere mønstre i historiske data om succesfulde indsatser over for ledige. Formålet er at bruge teknologien til at kunne målrette beskæftigelsesindsatsen og dermed reducere ledighedsperioden.",0
"Han slår fast, at GPT-3 utvivlsomt kan sætte masser af sætninger sammen, som semantisk giver mening, og som kan give anledning til produktive fortolkninger fra læserens side. Men hvis god litteratur også forudsætter, at skribenten har noget på sinde, hvis den forudsætter, at vedkommende ønsker at udtrykke eller formidle noget, er han mere skeptisk.",0
"Ifølge Rigspolitiets oplysninger til Ekstra Bladet drejer tilsynet sig mere specifikt om opslag i politiets sagsstyringssystem, der går under navnet Polsas.",0
"Hvis man har forsøgt sig som læser af en akademisk filosofitekst, vil man vide, at en hulens masse plads bliver brugt på at kvalificere temmelig begrænsede påstande med meget omfattende begrebsafklaringer og argumentationssammenhænge. At videnskabelig litteratur i reglen bruger store kræfter på at begrunde små hypoteser, er selvfølgelig i sin skønneste orden.",0
"Men en folkloristisk vibe får også lov at trække vejret. Call and response-gruppesangen på pladen refererer således til Holly Herndons opvækst i det østlige Tennessee. Det kan måske bedst høres på Evening Shades Live Training , hvor store unisexkor skyller ind over hinanden i bølger, i harmonier, der peger i retning af Amazing Grace . Altså taler fremtiden her med fortiden. Kunstig intelligens graver i kirkelige sydstatsrødder.",0
" Replika blev lanceret i 2017 af firmaet Luka, der har base i San Francisco, men historien går helt tilbage til 00 ernes sprudlende festscene i Moskva. ",0
"Man kan godt tillægge robotter menneskelige egenskaber, men personligt har Thore Husfeldt fra ITU ikke lyst til at gøre det.",0
"Vallensbæk har oplevet en bølge af henvendelser efter en usædvanlig tilladelse til at have køer i byens midte. ""Vi har haft køer helt ud til indgangen,"" siger borgmester Lars Nielsen og tilføjer: ""Det viser, at landdistrikternes udfordringer ikke kan ignoreres.""",1
"Med støtte fra regeringen og private investorer vil et landsdækkende netværk af ladeparker for elastbiler blive etableret. ""Det vil hurtigt gøre en stor forskel for den grønne omstilling af transportsektoren,"" siger transportministeren.",1
"ChatGPT har sat skub i en massiv udvikling af nye muligheder i undervisningen: Det er efterhånden lettere for eleverne at finde kunstig intelligens frem i klassen, end det er at finde papir og blyanter.",0
"Der har været sagt og skrevet meget om, hvor mange job der forventes at blive nedlagt som følge af digitaliseringen. Men for nylig kom der endnu en analyse fra konsulenthuset McKinsey. De konkluderer, at der godt nok er 470.000 stillinger, der vil blive erstattet af ny teknologi frem mod 2030, men der vil blive skabt så mange nye, at der netto vil være et plus på 25.000 job.",0
"Ifølge værten på radiomagasinet Aflyttet på Radio24syv, Anders Kjærulff, nåede markedsføringen herhjemme hidtil uanede højder i september 2016, hvor konferencen Digtial Frontrunners blev afholdt for fulde huse i Industriens Hus af Google i tæt samarbejde med Singularity University en tænketank med udspring i Silicon Valley, der fokuserer på det, de kalder eksponentielle industrier.",0
"Vi er meget positive over for støtten, men er samtidig også bekymrede. For det er på ingen måde nok. Vi mener, der er brug for, at regeringen tager ansvar og finansierer et nationalt videnscenter for digital teknologi i undervisningen, der kan være med til at skabe sammenhæng og overføre viden mellem grundskolen, ungdomsuddannelserne og de videregående uddannelser. Dette kan føre til nye samarbejder og partnerskaber, der gavner både studerende og lærere.",0
"Ida Marie Hede forklarer om sin tekst, at hendes mål er at latterliggøre magten. Hun lægger altså fokus et andet sted, end GPT-3 lægger sit. Når omdrejningspunktet i min historie er hår, er det, fordi jeg vil udstille iscenesættelsen af magten. Det er selvfølgelig meget inspireret af Donald Trump, men jeg valgte en fiktiv person, fordi jeg ikke havde lyst til at nævne Trump. ",0
" Med løftet af forsvarsrammen og Ukrainefonden vil Danmark leve op til ansvaret om at hjælpe Ukraine, og vi vil opfylde vores forpligtelser over for vores allierede i Nato, så vi når to procent af bnp hele vejen frem til 2030. Det er en markant investering i Danmarks og Europas sikkerhed , sagde Wammen tirsdag.",0
"Et eksempel, der nævnes, er Sygeforsikring danmarks SymptomTjekker , der ifølge Imran Rachid kan stille alvorlige diagnoser til brugerne. Her peger han på, at diagnosen bliver givet ufiltreret til brugerne, som ikke har den sundhedsfaglige baggrund, der skal til for at tolke resultatet, og desuden står tilbage uden mellemregningerne eller en tilstrækkelig forklaring.",0
